scan_root,path,suffix,bytes,run,stack,token_hit,is_root,external_log_candidate
/home/billy/ccb-data/extracted,root/root/hrda_run_0000.root,.root,5508,0.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0001.root,.root,5508,1.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0002.root,.root,5508,2.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0003.root,.root,5508,3.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0012.root,.root,3578244,12.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0013.root,.root,12145402,13.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0014.root,.root,837346,14.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0015.root,.root,24746939,15.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0016.root,.root,2874850,16.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0017.root,.root,1365754,17.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0018.root,.root,18111007,18.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0019.root,.root,17810450,19.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0020.root,.root,13971057,20.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0021.root,.root,5508,21.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0022.root,.root,5508,22.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0023.root,.root,944893,23.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0024.root,.root,6184513,24.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0025.root,.root,828833,25.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0026.root,.root,13404039,26.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0027.root,.root,8618874,27.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0028.root,.root,1292921,28.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0029.root,.root,6393883,29.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0030.root,.root,1303672,30.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0031.root,.root,9888079,31.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0032.root,.root,10365191,32.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0033.root,.root,13980468,33.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0034.root,.root,9685894,34.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0035.root,.root,6906038,35.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0036.root,.root,5406671,36.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0037.root,.root,12558688,37.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0039.root,.root,7551093,39.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0040.root,.root,8132296,40.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0041.root,.root,8476807,41.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0042.root,.root,8439631,42.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0043.root,.root,9816,43.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0044.root,.root,1072439,44.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0045.root,.root,11978439,45.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0046.root,.root,363504,46.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0047.root,.root,2725102,47.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0048.root,.root,7883395,48.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0049.root,.root,8041307,49.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0050.root,.root,10925423,50.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0051.root,.root,5005769,51.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0052.root,.root,2440882,52.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0053.root,.root,9656826,53.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0054.root,.root,9124046,54.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0055.root,.root,5958441,55.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0056.root,.root,12667291,56.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0057.root,.root,7791169,57.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0058.root,.root,8355851,58.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0059.root,.root,10400361,59.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0060.root,.root,8889565,60.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0061.root,.root,8999644,61.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0062.root,.root,9250458,62.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0063.root,.root,9118926,63.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0064.root,.root,8852963,64.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrda_run_0065.root,.root,9464668,65.0,a,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0012.root,.root,4273035,12.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0013.root,.root,14618059,13.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0014.root,.root,1013221,14.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0015.root,.root,30026478,15.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0016.root,.root,3337504,16.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0017.root,.root,1638803,17.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0018.root,.root,21681973,18.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0019.root,.root,21343485,19.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0020.root,.root,16657460,20.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0021.root,.root,5508,21.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0022.root,.root,5508,22.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0023.root,.root,1085562,23.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0024.root,.root,7084801,24.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0025.root,.root,758140,25.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0026.root,.root,12367441,26.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0027.root,.root,8098305,27.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0028.root,.root,1507230,28.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0029.root,.root,7398148,29.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0030.root,.root,1524216,30.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0031.root,.root,11638901,31.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0032.root,.root,12157812,32.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0033.root,.root,16781109,33.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0034.root,.root,11697434,34.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0035.root,.root,7793651,35.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0036.root,.root,6167361,36.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0037.root,.root,14369738,37.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0039.root,.root,8625385,39.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0040.root,.root,9266489,40.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0041.root,.root,9691925,41.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0042.root,.root,9767653,42.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0043.root,.root,10181,43.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0044.root,.root,1227977,44.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0045.root,.root,13786671,45.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0046.root,.root,412227,46.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0047.root,.root,3098718,47.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0048.root,.root,8995827,48.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0049.root,.root,9203548,49.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0050.root,.root,13217424,50.0,b,,True,False
/home/billy/ccb-data/extracted,root/root/hrdb_run_0051.root,.root,6036876,51.0,b,,True,False
